t,x,y
955398,192,448
955398,192,464
955398,304,432
955398,528,336
955398,528,384
955398,624,144
955398,624,192
955398,640,112
955398,672,96
955398,720,160
955398,720,240
955398,736,192
955398,752,208
955398,784,192
955401,48,432
955401,64,416
955401,96,304
955401,496,400
955401,544,336
955401,624,112
955401,624,432
955401,656,176
955401,672,208
955401,736,256
955404,32,480
955404,80,384
955404,96,240
955404,112,240
955404,128,384
955404,272,160
955404,608,288
955404,608,352
955404,640,288
955404,640,320
955404,656,96
955404,656,208
955404,656,256
955404,672,288
955404,704,112
955404,704,160
955404,704,176
955404,736,192
955404,736,224
955404,752,240
955407,80,352
955407,96,416
955407,112,480
955407,160,320
955407,560,336
955407,560,448
955407,608,304
955407,624,112
955407,624,368
955407,656,112
955407,656,208
955407,656,224
955407,656,272
955407,672,96
955407,720,144
955407,784,224
955410,16,528
955410,176,192
955410,240,304
955410,480,336
955410,512,336
955410,544,496
955410,592,320
955410,624,176
955410,624,272
955410,624,320
955410,640,368
955410,656,176
955410,656,256
955410,656,288
955410,672,96
955410,704,176
955410,704,240
955410,736,240
955410,752,256
955413,128,176
955413,272,304
955413,304,416
955413,352,432
955413,480,352
955413,496,384
955413,528,384
955413,592,512
955413,608,208
955413,624,144
955413,640,432
955413,656,160
955413,704,96
955413,704,128
955413,704,256
955413,720,224
955413,720,240
955413,736,256
955416,480,480
955416,608,208
955416,608,224
955416,608,352
955416,624,384
955416,656,96
955416,688,96
955416,736,224
955416,752,240
955416,784,208
955419,112,368
955419,144,352
955419,272,160
955419,288,272
955419,432,448
955419,448,528
955419,528,480
955419,624,128
955419,624,224
955419,640,96
955419,672,144
955419,688,112
955419,704,240
955419,720,208
955422,112,432
955422,160,176
955422,160,256
955422,192,128
955422,192,224
955422,288,272
955422,320,288
955422,416,416
955422,464,512
955422,496,416
955422,528,480
955422,560,400
955422,608,288
955422,608,336
955422,640,320
955422,640,416
955422,672,176
955422,688,240
955422,704,208
955422,720,256
955422,736,208
955422,784,208
955425,64,512
955425,128,256
955425,192,320
955425,192,448
955425,208,176
955425,480,384
955425,496,400
955425,544,432
955425,576,400
955425,576,480
955425,592,400
955425,608,432
955425,624,464
955425,704,112
955425,704,192
955425,704,208
955425,720,224
955425,720,272
955425,752,192
955428,80,400
955428,224,208
955428,304,352
955428,448,480
955428,480,432
955428,480,528
955428,496,416
955428,496,544
955428,512,448
955428,528,352
955428,528,368
955428,560,352
955428,608,400
955428,624,352
955428,624,432
955428,640,128
955428,640,160
955428,640,208
955428,656,224
955428,656,352
955428,672,240
955428,672,256
955428,688,176
955428,688,272
955428,736,240
955428,752,208
955428,768,240
955431,192,208
955431,272,352
955431,384,432
955431,448,368
955431,464,464
955431,496,368
955431,496,432
955431,528,384
955431,576,368
955431,576,464
955431,592,368
955431,624,288
955431,624,304
955431,624,480
955431,640,176
955431,640,256
955431,640,400
955431,672,64
955431,704,176
955431,736,272
955434,352,352
955434,448,368
955434,480,384
955434,512,336
955434,512,368
955434,512,416
955434,528,448
955434,528,576
955434,528,672
955434,560,656
955434,576,336
955434,624,304
955434,640,96
955434,640,288
955434,640,352
955434,640,368
955434,656,112
955434,720,160
955437,272,480
955437,304,192
955437,304,288
955437,304,368
955437,320,336
955437,352,384
955437,352,432
955437,416,352
955437,416,368
955437,416,496
955437,432,400
955437,448,352
955437,464,368
955437,464,480
955437,496,368
955437,496,400
955437,528,368
955437,544,336
955437,544,528
955437,560,336
955437,576,336
955437,576,496
955437,576,560
955437,608,432
955437,640,112
955437,672,192
955440,272,384
955440,288,256
955440,288,304
955440,432,368
955440,448,336
955440,480,400
955440,480,496
955440,496,416
955440,512,464
955440,544,352
955440,544,528
955440,544,656
955440,560,368
955440,560,480
955440,576,336
955440,576,432
955440,592,496
955440,592,576
955440,624,240
955440,624,384
955440,640,288
955440,640,304
955440,656,240
955440,672,160
955440,672,176
955440,704,128
955440,704,160
955440,704,256
955440,704,272
955440,720,272
955440,784,208
955443,176,400
955443,256,464
955443,272,160
955443,304,464
955443,400,352
955443,432,336
955443,464,336
955443,528,336
955443,560,416
955443,592,352
955443,624,384
955443,656,128
955443,672,128
955443,768,240
955446,208,176
955446,224,432
955446,256,288
955446,368,432
955446,384,480
955446,432,480
955446,480,384
955446,480,432
955446,496,560
955446,512,448
955446,544,384
955446,560,512
955446,576,624
955446,592,560
955446,608,336
955446,608,560
955446,624,336
955446,640,128
955446,640,176
955446,640,272
955446,736,272
955449,144,400
955449,208,480
955449,224,256
955449,224,480
955449,240,192
955449,272,432
955449,288,272
955449,304,416
955449,368,352
955449,464,384
955449,480,352
955449,480,496
955449,480,512
955449,512,432
955449,544,352
955449,560,464
955449,576,368
955449,592,368
955449,592,400
955449,592,544
955449,608,560
955452,160,320
955452,160,352
955452,160,384
955452,224,320
955452,256,320
955452,336,320
955452,352,384
955452,448,464
955452,448,576
955452,480,496
955452,480,608
955452,496,384
955452,512,496
955452,560,352
955452,576,560
955452,608,256
955452,608,496
955452,656,112
955452,656,208
955452,672,112
955452,672,192
955452,704,160
955452,720,176
955452,736,272
955455,64,240
955455,160,144
955455,176,192
955455,208,368
955455,256,368
955455,256,464
955455,304,192
955455,304,352
955455,304,432
955455,368,432
955455,416,496
955455,464,528
955455,480,640
955455,496,352
955455,496,432
955455,512,624
955455,528,592
955455,544,448
955455,560,496
955455,592,432
955455,592,480
955455,624,176
955455,624,288
955455,640,320
955455,656,160
955455,656,320
955455,672,176
955455,720,272
955458,144,112
955458,192,320
955458,208,288
955458,240,160
955458,240,176
955458,240,304
955458,240,464
955458,288,240
955458,320,336
955458,336,368
955458,368,352
955458,368,384
955458,368,480
955458,432,352
955458,432,448
955458,464,448
955458,496,352
955458,512,592
955458,528,416
955458,544,336
955458,592,544
955458,608,224
955458,608,400
955458,608,464
955458,640,368
955458,656,208
955458,656,352
955458,736,160
955458,736,192
955458,736,208
955461,160,384
955461,176,304
955461,176,352
955461,240,160
955461,240,384
955461,272,352
955461,320,480
955461,352,352
955461,352,384
955461,400,464
955461,464,448
955461,496,336
955461,496,528
955461,512,432
955461,528,400
955461,528,576
955461,544,496
955461,544,528
955461,560,656
955461,560,688
955461,576,368
955461,592,448
955461,592,480
955461,592,560
955461,656,96
955461,656,320
955461,656,336
955461,704,272
955461,752,256
955464,64,288
955464,176,112
955464,176,208
955464,176,224
955464,192,192
955464,208,240
955464,240,432
955464,256,240
955464,256,304
955464,272,272
955464,272,288
955464,272,384
955464,288,144
955464,288,240
955464,304,400
955464,304,464
955464,336,416
955464,352,432
955464,352,464
955464,368,448
955464,384,336
955464,384,368
955464,400,336
955464,400,464
955464,448,448
955464,464,448
955464,464,528
955464,464,544
955464,544,512
955464,560,368
955464,560,608
955464,592,384
955464,592,400
955464,592,528
955464,640,144
955464,656,288
955464,672,144
955464,704,96
955464,704,256
955464,704,272
955467,128,320
955467,176,272
955467,192,240
955467,208,368
955467,224,384
955467,240,192
955467,240,304
955467,240,352
955467,256,432
955467,272,464
955467,288,240
955467,288,304
955467,288,352
955467,288,400
955467,304,192
955467,304,432
955467,352,368
955467,352,448
955467,416,416
955467,416,480
955467,448,464
955467,448,576
955467,464,352
955467,464,432
955467,464,608
955467,480,384
955467,512,384
955467,512,480
955467,528,656
955467,528,672
955467,544,336
955467,544,656
955467,560,576
955467,576,496
955467,592,336
955467,608,288
955467,608,352
955467,608,496
955467,624,272
955467,624,336
955467,624,464
955467,656,208
955467,672,112
955467,672,256
955467,672,288
955467,736,256
955470,112,368
955470,144,384
955470,192,208
955470,192,368
955470,240,256
955470,240,384
955470,240,448
955470,256,416
955470,288,288
955470,288,352
955470,288,480
955470,304,336
955470,304,448
955470,320,384
955470,352,368
955470,400,384
955470,400,464
955470,416,368
955470,432,512
955470,432,528
955470,448,480
955470,448,512
955470,464,368
955470,480,336
955470,480,592
955470,480,608
955470,496,576
955470,528,432
955470,544,480
955470,544,496
955470,576,480
955470,608,432
955470,640,224
955470,640,256
955473,80,192
955473,80,224
955473,96,256
955473,192,256
955473,224,336
955473,224,352
955473,256,208
955473,256,272
955473,272,208
955473,272,304
955473,288,336
955473,288,432
955473,304,224
955473,320,448
955473,320,480
955473,352,352
955473,368,432
955473,368,448
955473,384,368
955473,384,400
955473,384,496
955473,400,480
955473,416,432
955473,432,512
955473,464,448
955473,480,560
955473,512,448
955473,528,480
955473,560,432
955473,576,464
955473,592,448
955473,608,560
955473,624,480
955473,672,192
955476,128,288
955476,128,368
955476,144,416
955476,176,272
955476,176,320
955476,208,416
955476,224,256
955476,224,320
955476,256,208
955476,256,448
955476,272,368
955476,272,416
955476,288,256
955476,288,336
955476,368,400
955476,400,512
955476,416,384
955476,480,496
955476,496,336
955476,496,448
955476,496,544
955476,512,432
955476,512,464
955476,544,368
955476,544,688
955476,560,448
955476,560,608
955476,576,400
955476,576,416
955476,576,448
955476,608,448
955476,736,160
955479,128,304
955479,128,416
955479,160,192
955479,160,480
955479,176,432
955479,208,352
955479,208,464
955479,224,304
955479,240,208
955479,240,256
955479,240,304
955479,272,400
955479,320,304
955479,320,464
955479,384,352
955479,400,368
955479,400,416
955479,400,448
955479,400,464
955479,416,464
955479,432,432
955479,432,528
955479,448,448
955479,496,512
955479,496,544
955479,496,560
955479,496,592
955479,496,656
955479,528,640
955479,528,672
955479,544,512
955479,592,320
955479,592,336
955479,592,528
955479,608,480
955479,640,176
955479,688,192
955479,736,144
955482,64,304
955482,176,400
955482,192,352
955482,192,416
955482,208,192
955482,208,368
955482,224,352
955482,240,224
955482,256,336
955482,272,128
955482,272,400
955482,288,416
955482,304,176
955482,304,224
955482,320,416
955482,336,336
955482,336,448
955482,384,432
955482,432,496
955482,432,512
955482,448,416
955482,448,432
955482,480,416
955482,496,336
955482,496,400
955482,528,656
955482,544,464
955482,544,496
955482,576,416
955482,576,464
955482,592,528
955482,624,384
955482,624,400
955482,640,304
955482,640,352
955485,128,480
955485,176,352
955485,176,400
955485,176,480
955485,192,368
955485,192,416
955485,208,400
955485,224,432
955485,224,464
955485,256,368
955485,256,384
955485,272,240
955485,288,400
955485,304,432
955485,320,336
955485,352,352
955485,368,336
955485,400,448
955485,400,480
955485,416,336
955485,416,352
955485,416,512
955485,432,480
955485,432,512
955485,448,400
955485,464,528
955485,480,368
955485,480,400
955485,528,528
955485,544,384
955485,544,400
955485,544,416
955485,560,496
955485,576,560
955485,592,432
955485,608,208
955485,784,224
955488,96,304
955488,112,208
955488,112,240
955488,128,432
955488,160,240
955488,176,272
955488,176,288
955488,176,400
955488,176,416
955488,192,256
955488,208,256
955488,208,432
955488,208,448
955488,224,240
955488,224,400
955488,240,112
955488,240,368
955488,256,256
955488,288,400
955488,320,352
955488,352,352
955488,400,464
955488,416,432
955488,416,528
955488,432,496
955488,448,496
955488,464,384
955488,464,432
955488,496,384
955488,496,480
955488,496,672
955488,528,416
955488,560,544
955488,576,432
955488,592,480
955488,624,272
955488,624,320
955488,624,480
955488,656,256
955488,672,272
955488,688,192
955488,704,208
955488,720,112
955488,720,256
955488,1040,688
955491,80,288
955491,128,128
955491,128,432
955491,176,352
955491,176,464
955491,208,208
955491,240,448
955491,256,192
955491,256,416
955491,288,240
955491,288,368
955491,304,432
955491,304,480
955491,352,432
955491,400,368
955491,400,400
955491,416,416
955491,448,480
955491,464,448
955491,480,496
955491,480,608
955491,496,352
955491,496,496
955491,512,512
955491,512,528
955491,528,560
955491,560,512
955491,576,480
955491,576,528
955491,592,416
955491,608,512
955491,672,208
955494,96,320
955494,112,224
955494,112,448
955494,128,320
955494,144,400
955494,160,304
955494,160,464
955494,176,256
955494,176,304
955494,208,416
955494,224,416
955494,240,224
955494,256,416
955494,272,320
955494,272,448
955494,288,432
955494,336,448
955494,384,400
955494,400,448
955494,416,352
955494,432,448
955494,464,368
955494,464,448
955494,464,464
955494,464,544
955494,496,496
955494,512,592
955494,544,400
955494,544,576
955494,560,400
955494,560,432
955494,592,512
955497,112,400
955497,144,448
955497,144,480
955497,160,352
955497,160,432
955497,176,160
955497,240,304
955497,256,272
955497,256,352
955497,272,128
955497,272,288
955497,272,304
955497,272,480
955497,288,288
955497,336,432
955497,352,352
955497,352,448
955497,352,464
955497,416,336
955497,432,480
955497,432,512
955497,448,576
955497,480,496
955497,480,640
955497,496,496
955497,528,560
955497,544,512
955497,544,560
955497,560,416
955497,576,400
955497,592,528
955497,608,512
955497,624,176
955497,752,256
955500,112,208
955500,112,304
955500,128,336
955500,128,352
955500,128,432
955500,144,464
955500,160,400
955500,192,128
955500,192,320
955500,256,160
955500,256,416
955500,256,464
955500,272,400
955500,304,256
955500,368,352
955500,400,448
955500,432,544
955500,448,496
955500,464,400
955500,496,400
955500,528,640
955500,576,432
955500,592,544
955503,112,464
955503,128,464
955503,144,400
955503,160,320
955503,160,352
955503,160,384
955503,176,336
955503,208,416
955503,224,320
955503,240,384
955503,272,224
955503,288,320
955503,288,336
955503,304,432
955503,320,432
955503,336,432
955503,352,416
955503,384,400
955503,416,336
955503,464,464
955503,464,560
955503,480,368
955503,480,592
955503,496,560
955503,512,560
955503,512,608
955503,512,624
955503,528,352
955503,544,560
955503,560,336
955503,560,528
955503,592,400
955503,608,432
955503,608,448
955506,96,320
955506,112,384
955506,112,464
955506,128,240
955506,144,208
955506,160,224
955506,160,416
955506,160,480
955506,176,192
955506,192,304
955506,192,480
955506,240,224
955506,240,368
955506,240,480
955506,272,176
955506,272,416
955506,288,384
955506,304,256
955506,304,352
955506,320,304
955506,320,336
955506,336,432
955506,336,464
955506,352,400
955506,352,480
955506,368,416
955506,400,464
955506,416,416
955506,432,544
955506,448,464
955506,512,464
955506,528,672
955506,560,432
955506,560,688
955506,592,416
955509,128,352
955509,144,160
955509,144,448
955509,160,176
955509,192,320
955509,208,176
955509,208,208
955509,208,352
955509,224,256
955509,224,272
955509,224,320
955509,256,288
955509,272,432
955509,304,304
955509,304,480
955509,352,384
955509,352,480
955509,368,352
955509,368,480
955509,384,464
955509,400,432
955509,432,464
955509,464,448
955509,496,480
955509,512,336
955509,512,560
955509,512,608
955509,528,528
955509,544,608
955509,576,496
955509,608,304
955509,608,560
955509,1072,720
955512,96,272
955512,128,480
955512,192,432
955512,224,224
955512,224,448
955512,272,480
955512,288,224
955512,320,336
955512,352,480
